driver_id,constructor_id,race_id,race_name,season,fp1_best_time,fp2_best_time,fp3_best_time,fp1_avg_time,fp2_avg_time,fp3_avg_time
alonso,aston_martin,3,Australian Grand Prix,2024,0 days 00:01:19.716000,0 days 00:01:17.912000,0 days 00:01:16.997000,0 days 00:01:20.248000,0 days 00:01:18.457400,0 days 00:01:17.739333333
hulkenberg,haas,3,Australian Grand Prix,2024,0 days 00:01:19.604000,0 days 00:01:18.702000,0 days 00:01:17.941000,0 days 00:01:20.698400,0 days 00:01:19.510250,0 days 00:01:18.102500
kevin_magnussen,haas,3,Australian Grand Prix,2024,0 days 00:01:19.489000,0 days 00:01:19.275000,0 days 00:01:17.961000,0 days 00:01:20.252200,0 days 00:01:19.690750,0 days 00:01:18.292750
albon,williams,3,Australian Grand Prix,2024,0 days 00:01:19.443000,0,0 days 00:01:17.759000,0 days 00:01:20.382000,0,0 days 00:01:18.384000
ricciardo,rb,3,Australian Grand Prix,2024,0 days 00:01:19.274000,0 days 00:01:18.534000,0 days 00:01:17.963000,0 days 00:01:20.066375,0 days 00:01:19.170200,0 days 00:01:18.634833333
gasly,alpine,3,Australian Grand Prix,2024,0 days 00:01:19.622000,0 days 00:01:18.691000,0 days 00:01:18.390000,0 days 00:01:20.712222222,0 days 00:01:19.268750,0 days 00:01:18.911333333
bottas,sauber,3,Australian Grand Prix,2024,0 days 00:01:20.014000,0 days 00:01:18.585000,0 days 00:01:17.752000,0 days 00:01:20.731500,0 days 00:01:19.468000,0 days 00:01:18.696800
zhou,sauber,3,Australian Grand Prix,2024,0 days 00:01:19.989000,0 days 00:01:18.421000,0 days 00:01:17.876000,0 days 00:01:20.558200,0 days 00:01:19.503833333,0 days 00:01:18.763600
ocon,alpine,3,Australian Grand Prix,2024,0 days 00:01:19.561000,0 days 00:01:18.705000,0 days 00:01:17.920000,0 days 00:01:20.575625,0 days 00:01:19.369571428,0 days 00:01:18.622166666
russell,mercedes,3,Australian Grand Prix,2024,0 days 00:01:18.597000,0 days 00:01:17.951000,0 days 00:01:16.886000,0 days 00:01:20.586714285,0 days 00:01:18.800200,0 days 00:01:18.039000
hamilton,mercedes,3,Australian Grand Prix,2024,0 days 00:01:18.771000,0 days 00:01:18.834000,0 days 00:01:16.806000,0 days 00:01:20.810250,0 days 00:01:19.349500,0 days 00:01:17.625833333
max_verstappen,red_bull,3,Australian Grand Prix,2024,0 days 00:01:18.582000,0 days 00:01:17.658000,0 days 00:01:16.734000,0 days 00:01:19.425000,0 days 00:01:18.302800,0 days 00:01:17.373333333
max_verstappen,red_bull,4,Japanese Grand Prix,2024,0 days 00:01:30.056000,0,0 days 00:01:29.563000,0 days 00:01:31.525250,0,0 days 00:01:30.098750
perez,red_bull,4,Japanese Grand Prix,2024,0 days 00:01:30.237000,0,0 days 00:01:29.832000,0 days 00:01:31.623000,0,0 days 00:01:30.418000
sainz,ferrari,4,Japanese Grand Prix,2024,0 days 00:01:30.269000,0,0 days 00:01:30.171000,0 days 00:01:32.255200,0,0 days 00:01:30.956600
leclerc,ferrari,4,Japanese Grand Prix,2024,0 days 00:01:30.558000,0 days 00:01:38.760000,0 days 00:01:30.383000,0 days 00:01:32.567200,0 days 00:01:38.760000,0 days 00:01:30.709333333
norris,mclaren,4,Japanese Grand Prix,2024,0 days 00:01:31.240000,0,0 days 00:01:30.137000,0 days 00:01:33.208900,0,0 days 00:01:30.448000
alonso,aston_martin,4,Japanese Grand Prix,2024,0 days 00:01:30.599000,0,0 days 00:01:30.082000,0 days 00:01:32.134800,0,0 days 00:01:30.813800
russell,mercedes,4,Japanese Grand Prix,2024,0 days 00:01:30.530000,0,0 days 00:01:29.918000,0 days 00:01:31.898000,0,0 days 00:01:31.598500
piastri,mclaren,4,Japanese Grand Prix,2024,0 days 00:01:31.165000,0 days 00:01:34.725000,0 days 00:01:30.226000,0 days 00:01:33.365000,0 days 00:01:36.897333333,0 days 00:01:30.293000
hamilton,mercedes,4,Japanese Grand Prix,2024,0 days 00:01:30.543000,0 days 00:01:35.226000,0 days 00:01:30.037000,0 days 00:01:31.985500,0 days 00:01:35.226000,0 days 00:01:30.051000
tsunoda,rb,4,Japanese Grand Prix,2024,0 days 00:01:31.230000,0,0 days 00:01:30.341000,0 days 00:01:32.007000,0,0 days 00:01:31.240250
hulkenberg,haas,4,Japanese Grand Prix,2024,0 days 00:01:31.958000,0,0 days 00:01:31.139000,0 days 00:01:33.004666666,0,0 days 00:01:31.660000
stroll,aston_martin,4,Japanese Grand Prix,2024,0 days 00:01:32.055000,0,0 days 00:01:31.342000,0 days 00:01:32.451500,0,0 days 00:01:31.379666666
kevin_magnussen,haas,4,Japanese Grand Prix,2024,0 days 00:01:32.803000,0,0 days 00:01:31.462000,0 days 00:01:33.511800,0,0 days 00:01:32.007500
bottas,sauber,4,Japanese Grand Prix,2024,0 days 00:01:32.054000,0,0 days 00:01:30.546000,0 days 00:01:32.683600,0,0 days 00:01:30.981750
ocon,alpine,4,Japanese Grand Prix,2024,0 days 00:01:31.935000,0,0 days 00:01:31.022000,0 days 00:01:32.816833333,0,0 days 00:01:32.048000
gasly,alpine,4,Japanese Grand Prix,2024,0 days 00:01:32.277000,0,0 days 00:01:31.141000,0 days 00:01:33.133000,0,0 days 00:01:31.727500
sargeant,williams,4,Japanese Grand Prix,2024,0 days 00:01:33.204000,0,0 days 00:01:31.452000,0 days 00:01:33.779500,0,0 days 00:01:32.278750
zhou,sauber,4,Japanese Grand Prix,2024,0 days 00:01:32.638000,0,0 days 00:01:31.067000,0 days 00:01:32.971750,0,0 days 00:01:31.822500
ricciardo,rb,4,Japanese Grand Prix,2024,0,0,0 days 00:01:30.682000,0,0,0 days 00:01:31.290250
albon,williams,4,Japanese Grand Prix,2024,0 days 00:01:31.943000,0,0 days 00:01:30.533000,0 days 00:01:32.670500,0,0 days 00:01:31.869400
max_verstappen,red_bull,5,Chinese Grand Prix,2024,0 days 00:01:36.660000,0,0,0 days 00:01:38.090400,0,0
norris,mclaren,5,Chinese Grand Prix,2024,0 days 00:01:38.630000,0,0,0 days 00:01:39.189333333,0,0
perez,red_bull,5,Chinese Grand Prix,2024,0 days 00:01:36.690000,0,0,0 days 00:01:37.893250,0,0
leclerc,ferrari,5,Chinese Grand Prix,2024,0 days 00:01:38.090000,0,0,0 days 00:01:38.978000,0,0
sainz,ferrari,5,Chinese Grand Prix,2024,0 days 00:01:38.284000,0,0,0 days 00:01:39.813400,0,0
russell,mercedes,5,Chinese Grand Prix,2024,0 days 00:01:38.806000,0,0,0 days 00:01:39.759000,0,0
alonso,aston_martin,5,Chinese Grand Prix,2024,0 days 00:01:38.936000,0,0,0 days 00:01:39.195333333,0,0
piastri,mclaren,5,Chinese Grand Prix,2024,0 days 00:01:36.629000,0,0,0 days 00:01:39.241750,0,0
hamilton,mercedes,5,Chinese Grand Prix,2024,0 days 00:01:38.839000,0,0,0 days 00:01:39.552750,0,0
hulkenberg,haas,5,Chinese Grand Prix,2024,0 days 00:01:37.101000,0,0,0 days 00:01:38.753400,0,0
ocon,alpine,5,Chinese Grand Prix,2024,0 days 00:01:37.213000,0,0,0 days 00:01:38.367400,0,0
albon,williams,5,Chinese Grand Prix,2024,0 days 00:01:37.229000,0,0,0 days 00:01:39.434000,0,0
gasly,alpine,5,Chinese Grand Prix,2024,0 days 00:01:39.276000,0,0,0 days 00:01:39.941666666,0,0
zhou,sauber,5,Chinese Grand Prix,2024,0 days 00:01:37.626000,0,0,0 days 00:01:38.846250,0,0
stroll,aston_martin,5,Chinese Grand Prix,2024,0 days 00:01:36.302000,0,0,0 days 00:01:39.244166666,0,0
kevin_magnussen,haas,5,Chinese Grand Prix,2024,0 days 00:01:37.118000,0,0,0 days 00:01:38.898000,0,0
sargeant,williams,5,Chinese Grand Prix,2024,0 days 00:01:38.286000,0,0,0 days 00:01:39.155000,0,0
ricciardo,rb,5,Chinese Grand Prix,2024,0 days 00:01:37.238000,0,0,0 days 00:01:39.248800,0,0
tsunoda,rb,5,Chinese Grand Prix,2024,0 days 00:01:38.006000,0,0,0 days 00:01:39.774400,0,0
bottas,sauber,5,Chinese Grand Prix,2024,0 days 00:01:37.530000,0,0,0 days 00:01:39.304600,0,0
norris,mclaren,6,Miami Grand Prix,2024,0 days 00:01:29.495000,0,0,0 days 00:01:31.090000,0,0
max_verstappen,red_bull,6,Miami Grand Prix,2024,0 days 00:01:28.595000,0,0,0 days 00:01:32.130800,0,0
leclerc,ferrari,6,Miami Grand Prix,2024,0 days 00:01:32.099000,0,0,0 days 00:01:32.099000,0,0
perez,red_bull,6,Miami Grand Prix,2024,0 days 00:01:28.868000,0,0,0 days 00:01:31.190333333,0,0
sainz,ferrari,6,Miami Grand Prix,2024,0 days 00:01:28.711000,0,0,0 days 00:01:30.625700,0,0
hamilton,mercedes,6,Miami Grand Prix,2024,0 days 00:01:29.012000,0,0,0 days 00:01:31.213125,0,0
tsunoda,rb,6,Miami Grand Prix,2024,0 days 00:01:29.056000,0,0,0 days 00:01:31.282857142,0,0
russell,mercedes,6,Miami Grand Prix,2024,0 days 00:01:28.784000,0,0,0 days 00:01:31.209900,0,0
alonso,aston_martin,6,Miami Grand Prix,2024,0 days 00:01:30.023000,0,0,0 days 00:01:31.412000,0,0
ocon,alpine,6,Miami Grand Prix,2024,0 days 00:01:29.163000,0,0,0 days 00:01:31.165200,0,0
hulkenberg,haas,6,Miami Grand Prix,2024,0 days 00:01:29.314000,0,0,0 days 00:01:29.879666666,0,0
gasly,alpine,6,Miami Grand Prix,2024,0 days 00:01:29.175000,0,0,0 days 00:01:31.214363636,0,0
piastri,mclaren,6,Miami Grand Prix,2024,0 days 00:01:28.700000,0,0,0 days 00:01:30.988000,0,0
zhou,sauber,6,Miami Grand Prix,2024,0 days 00:01:29.445000,0,0,0 days 00:01:30.402166666,0,0
ricciardo,rb,6,Miami Grand Prix,2024,0 days 00:01:29.178000,0,0,0 days 00:01:31.443800,0,0
bottas,sauber,6,Miami Grand Prix,2024,0 days 00:01:29.636000,0,0,0 days 00:01:30.653400,0,0
stroll,aston_martin,6,Miami Grand Prix,2024,0 days 00:01:28.817000,0,0,0 days 00:01:31.084727272,0,0
albon,williams,6,Miami Grand Prix,2024,0 days 00:01:29.393000,0,0,0 days 00:01:31.427888888,0,0
kevin_magnussen,haas,6,Miami Grand Prix,2024,0 days 00:01:29.189000,0,0,0 days 00:01:30.575500,0,0
sargeant,williams,6,Miami Grand Prix,2024,0 days 00:01:29.891000,0,0,0 days 00:01:31.854625,0,0
max_verstappen,red_bull,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.240000,0 days 00:01:16.447000,0 days 00:01:16.366000,0 days 00:01:18.407200,0 days 00:01:16.703666666,0 days 00:01:16.844333333
norris,mclaren,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.602000,0 days 00:01:16.980000,0 days 00:01:15.829000,0 days 00:01:18.911600,0 days 00:01:16.999500,0 days 00:01:16.211333333
leclerc,ferrari,7,Emilia Romagna Grand Prix,2024,0 days 00:01:16.990000,0 days 00:01:15.906000,0 days 00:01:16.087000,0 days 00:01:19.527000,0 days 00:01:16.504000,0 days 00:01:17.435333333
piastri,mclaren,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.807000,0 days 00:01:16.098000,0 days 00:01:15.529000,0 days 00:01:18.220600,0 days 00:01:17.869200,0 days 00:01:16.371333333
sainz,ferrari,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.120000,0 days 00:01:16.423000,0 days 00:01:16.067000,0 days 00:01:19.136857142,0 days 00:01:16.964250,0 days 00:01:17.445500
hamilton,mercedes,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.408000,0 days 00:01:16.297000,0 days 00:01:16.960000,0 days 00:01:18.667800,0 days 00:01:17.013833333,0 days 00:01:17.369333333
russell,mercedes,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.094000,0 days 00:01:16.311000,0 days 00:01:16.095000,0 days 00:01:18.268833333,0 days 00:01:17.212333333,0 days 00:01:16.836750
perez,red_bull,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.233000,0 days 00:01:16.552000,0 days 00:01:16.631000,0 days 00:01:17.929500,0 days 00:01:17.037666666,0 days 00:01:17.156500
stroll,aston_martin,7,Emilia Romagna Grand Prix,2024,0 days 00:01:18.072000,0 days 00:01:16.991000,0 days 00:01:16.543000,0 days 00:01:18.778500,0 days 00:01:17.581000,0 days 00:01:17.471142857
tsunoda,rb,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.388000,0 days 00:01:16.286000,0 days 00:01:16.668000,0 days 00:01:19.283615384,0 days 00:01:16.994200,0 days 00:01:17.066000
hulkenberg,haas,7,Emilia Romagna Grand Prix,2024,0,0 days 00:01:16.826000,0 days 00:01:16.547000,0,0 days 00:01:17.779250,0 days 00:01:17.388500
kevin_magnussen,haas,7,Emilia Romagna Grand Prix,2024,0,0 days 00:01:17.129000,0 days 00:01:16.923000,0,0 days 00:01:17.899333333,0 days 00:01:17.288666666
ricciardo,rb,7,Emilia Romagna Grand Prix,2024,0 days 00:01:18.142000,0 days 00:01:16.967000,0 days 00:01:16.560000,0 days 00:01:19.542166666,0 days 00:01:17.625200,0 days 00:01:17.192666666
ocon,alpine,7,Emilia Romagna Grand Prix,2024,0 days 00:01:18.612000,0 days 00:01:17.008000,0 days 00:01:16.481000,0 days 00:01:19.411000,0 days 00:01:18.007800,0 days 00:01:17.803000
zhou,sauber,7,Emilia Romagna Grand Prix,2024,0 days 00:01:19.129000,0 days 00:01:17.606000,0 days 00:01:17.891000,0 days 00:01:19.378750,0 days 00:01:18.470333333,0 days 00:01:18.379333333
gasly,alpine,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.905000,0 days 00:01:17.064000,0 days 00:01:17.361000,0 days 00:01:18.773428571,0 days 00:01:17.764600,0 days 00:01:18.013400
sargeant,williams,7,Emilia Romagna Grand Prix,2024,0 days 00:01:19.901000,0 days 00:01:17.848000,0 days 00:01:16.794000,0 days 00:01:20.225000,0 days 00:01:18.284000,0 days 00:01:16.949666666
bottas,sauber,7,Emilia Romagna Grand Prix,2024,0 days 00:01:18.827000,0 days 00:01:17.088000,0 days 00:01:16.695000,0 days 00:01:19.323500,0 days 00:01:17.765400,0 days 00:01:17.176000
alonso,aston_martin,7,Emilia Romagna Grand Prix,2024,0 days 00:01:17.867000,0 days 00:01:16.838000,0 days 00:01:17.339000,0 days 00:01:19.365166666,0 days 00:01:17.579400,0 days 00:01:17.866500
albon,williams,7,Emilia Romagna Grand Prix,2024,0 days 00:01:20.050000,0 days 00:01:17.135000,0 days 00:01:16.470000,0 days 00:01:20.050000,0 days 00:01:18.017500,0 days 00:01:17.164500
leclerc,ferrari,8,Monaco Grand Prix,2024,0 days 00:01:12.397000,0 days 00:01:11.278000,0 days 00:01:11.369000,0 days 00:01:13.596333333,0 days 00:01:12.019250,0 days 00:01:12.474000
piastri,mclaren,8,Monaco Grand Prix,2024,0 days 00:01:12.198000,0 days 00:01:12.366000,0 days 00:01:11.901000,0 days 00:01:13.721285714,0 days 00:01:13.476428571,0 days 00:01:12.713750
sainz,ferrari,8,Monaco Grand Prix,2024,0 days 00:01:12.954000,0 days 00:01:11.962000,0 days 00:01:11.979000,0 days 00:01:13.894500,0 days 00:01:12.816375,0 days 00:01:12.650000
norris,mclaren,8,Monaco Grand Prix,2024,0 days 00:01:12.396000,0 days 00:01:11.953000,0 days 00:01:11.988000,0 days 00:01:14.163400,0 days 00:01:13.252666666,0 days 00:01:12.783833333
russell,mercedes,8,Monaco Grand Prix,2024,0 days 00:01:12.295000,0 days 00:01:12.260000,0 days 00:01:11.968000,0 days 00:01:14.165500,0 days 00:01:13.058666666,0 days 00:01:12.836777777
max_verstappen,red_bull,8,Monaco Grand Prix,2024,0 days 00:01:12.984000,0 days 00:01:11.813000,0 days 00:01:11.566000,0 days 00:01:14.024285714,0 days 00:01:12.944600,0 days 00:01:12.518333333
hamilton,mercedes,8,Monaco Grand Prix,2024,0 days 00:01:12.169000,0 days 00:01:11.466000,0 days 00:01:11.710000,0 days 00:01:13.711000,0 days 00:01:12.869400,0 days 00:01:12.574333333
tsunoda,rb,8,Monaco Grand Prix,2024,0 days 00:01:12.875000,0 days 00:01:12.349000,0 days 00:01:11.991000,0 days 00:01:13.803250,0 days 00:01:13.382375,0 days 00:01:12.847000
albon,williams,8,Monaco Grand Prix,2024,0 days 00:01:13.425000,0 days 00:01:12.257000,0 days 00:01:12.180000,0 days 00:01:14.544666666,0 days 00:01:13.381875,0 days 00:01:13.012142857
gasly,alpine,8,Monaco Grand Prix,2024,0 days 00:01:15.574000,0 days 00:01:12.750000,0 days 00:01:12.144000,0 days 00:01:15.574000,0 days 00:01:13.610428571,0 days 00:01:12.997000
alonso,aston_martin,8,Monaco Grand Prix,2024,0 days 00:01:12.775000,0 days 00:01:11.753000,0 days 00:01:12.087000,0 days 00:01:14.171714285,0 days 00:01:12.597500,0 days 00:01:13.575000
ricciardo,rb,8,Monaco Grand Prix,2024,0 days 00:01:12.901000,0 days 00:01:12.577000,0 days 00:01:12.829000,0 days 00:01:14.291444444,0 days 00:01:13.614285714,0 days 00:01:13.382625
bottas,sauber,8,Monaco Grand Prix,2024,0 days 00:01:13.248000,0 days 00:01:13.057000,0,0 days 00:01:14.467000,0 days 00:01:13.604125,0
stroll,aston_martin,8,Monaco Grand Prix,2024,0 days 00:01:12.789000,0 days 00:01:12.062000,0 days 00:01:12.331000,0 days 00:01:14.265857142,0 days 00:01:13.013125,0 days 00:01:13.088222222
sargeant,williams,8,Monaco Grand Prix,2024,0 days 00:01:14.150000,0 days 00:01:12.790000,0 days 00:01:12.703000,0 days 00:01:15.051200,0 days 00:01:13.621166666,0 days 00:01:13.325000
zhou,sauber,8,Monaco Grand Prix,2024,0 days 00:01:14.570000,0 days 00:01:13.773000,0 days 00:01:13.830000,0 days 00:01:15.088000,0 days 00:01:14.319285714,0 days 00:01:14.306200
ocon,alpine,8,Monaco Grand Prix,2024,0 days 00:01:14.159000,0 days 00:01:12.554000,0 days 00:01:12.472000,0 days 00:01:14.999750,0 days 00:01:13.476583333,0 days 00:01:13.359000
perez,red_bull,8,Monaco Grand Prix,2024,0 days 00:01:13.229000,0 days 00:01:12.099000,0 days 00:01:11.923000,0 days 00:01:14.439500,0 days 00:01:13.042000,0 days 00:01:12.855000
hulkenberg,haas,8,Monaco Grand Prix,2024,0 days 00:01:13.576000,0 days 00:01:12.569000,0 days 00:01:12.192000,0 days 00:01:14.425500,0 days 00:01:13.680142857,0 days 00:01:12.889666666
kevin_magnussen,haas,8,Monaco Grand Prix,2024,0 days 00:01:13.390000,0 days 00:01:12.473000,0 days 00:01:12.216000,0 days 00:01:14.312857142,0 days 00:01:13.536571428,0 days 00:01:13.051222222
max_verstappen,red_bull,9,Canadian Grand Prix,2024,0 days 00:01:26.502000,0 days 00:01:19.311000,0 days 00:01:12.923000,0 days 00:01:26.502000,0 days 00:01:19.311000,0 days 00:01:13.974400
norris,mclaren,9,Canadian Grand Prix,2024,0 days 00:01:24.435000,0,0 days 00:01:13.293000,0 days 00:01:24.435000,0,0 days 00:01:14.313375
russell,mercedes,9,Canadian Grand Prix,2024,0 days 00:01:28.541000,0 days 00:01:16.273000,0 days 00:01:12.957000,0 days 00:01:28.541000,0 days 00:01:16.743000,0 days 00:01:13.640000
hamilton,mercedes,9,Canadian Grand Prix,2024,0 days 00:01:25.970000,0 days 00:01:16.908000,0 days 00:01:12.549000,0 days 00:01:25.970000,0 days 00:01:17.795666666,0 days 00:01:13.178000
piastri,mclaren,9,Canadian Grand Prix,2024,0 days 00:01:26.754000,0 days 00:01:19.008000,0 days 00:01:13.266000,0 days 00:01:26.754000,0 days 00:01:19.008000,0 days 00:01:14.064142857
alonso,aston_martin,9,Canadian Grand Prix,2024,0,0 days 00:01:15.810000,0 days 00:01:13.340000,0,0 days 00:01:17.243750,0 days 00:01:14.410500
stroll,aston_martin,9,Canadian Grand Prix,2024,0,0 days 00:01:16.464000,0 days 00:01:13.026000,0,0 days 00:01:17.754250,0 days 00:01:14.179500
ricciardo,rb,9,Canadian Grand Prix,2024,0 days 00:01:28.582000,0 days 00:01:16.731000,0 days 00:01:13.279000,0 days 00:01:28.582000,0 days 00:01:17.402500,0 days 00:01:14.438714285
gasly,alpine,9,Canadian Grand Prix,2024,0 days 00:01:27.584000,0,0 days 00:01:13.737000,0 days 00:01:27.584000,0,0 days 00:01:14.721800
ocon,alpine,9,Canadian Grand Prix,2024,0,0 days 00:01:17.417000,0 days 00:01:14.075000,0,0 days 00:01:17.876000,0 days 00:01:14.877142857
hulkenberg,haas,9,Canadian Grand Prix,2024,0,0 days 00:01:17.903000,0 days 00:01:13.777000,0,0 days 00:01:18.570500,0 days 00:01:14.784000
kevin_magnussen,haas,9,Canadian Grand Prix,2024,0,0 days 00:01:16.773000,0 days 00:01:13.439000,0,0 days 00:01:17.911000,0 days 00:01:14.372250
bottas,sauber,9,Canadian Grand Prix,2024,0 days 00:01:27.670000,0 days 00:01:17.817000,0 days 00:01:13.642000,0 days 00:01:27.670000,0 days 00:01:18.651000,0 days 00:01:14.289666666
tsunoda,rb,9,Canadian Grand Prix,2024,0,0 days 00:01:16.951000,0 days 00:01:13.716000,0,0 days 00:01:17.480500,0 days 00:01:14.417000
zhou,sauber,9,Canadian Grand Prix,2024,0,0 days 00:01:19.087000,0,0,0 days 00:01:19.087000,0
sainz,ferrari,9,Canadian Grand Prix,2024,0 days 00:01:24.763000,0 days 00:01:17.722000,0 days 00:01:13.570000,0 days 00:01:26.124000,0 days 00:01:17.722000,0 days 00:01:14.154000
